Product Code,Date,Actual
1147560,M 05.2018,34512
1147560,M 06.2018,33024
1147560,M 07.2018,29136
1147560,M 08.2018,34320
1147560,M 09.2018,29328
1147560,M 10.2018,34416
1147560,M 11.2018,31968
1147560,M 12.2018,31488
1147560,M 01.2019,26640
1147560,M 02.2019,28848
1147560,M 03.2019,28992
1147560,M 04.2019,18096
1147560,M 05.2019,23136
1147560,M 06.2019,25188
1147560,M 07.2019,16656
1147560,M 08.2019,17520
1147560,M 09.2019,20784
1147574,M 02.2017,
1147574,M 03.2017,4365
1147574,M 04.2017,14448
1147574,M 05.2017,20021
1147574,M 06.2017,19632
1147574,M 07.2017,12528
1147574,M 08.2017,19488
1147574,M 09.2017,14544
1147574,M 10.2017,12672
1147574,M 11.2017,15312
1147574,M 12.2017,13968
1147574,M 01.2018,9816
1147574,M 02.2018,9120
1147574,M 03.2018,12048
1147574,M 04.2018,12338
1147574,M 05.2018,15746
1147574,M 06.2018,13728
1147574,M 07.2018,11088
1147574,M 08.2018,13632
1147574,M 09.2018,10704
1147574,M 10.2018,12048
1147574,M 11.2018,11472
1147574,M 12.2018,10896
1147574,M 01.2019,10512
1147574,M 02.2019,9936
1147574,M 03.2019,10448
1147574,M 04.2019,9744
1147574,M 05.2019,10752
1147574,M 06.2019,11088
1147574,M 07.2019,10464
1147574,M 08.2019,11328
1147574,M 09.2019,10512
1147576,M 02.2017,
1147576,M 03.2017,13070
1147576,M 04.2017,30720
1147576,M 05.2017,33288
1147576,M 06.2017,34320
1147576,M 07.2017,24144
1147576,M 08.2017,33746
1147576,M 09.2017,27168
1147576,M 10.2017,24865
1147576,M 11.2017,28610
1147576,M 12.2017,24672
1147576,M 01.2018,20976
1147576,M 02.2018,20736
1147576,M 03.2018,24288
1147576,M 04.2018,28754
1147576,M 05.2018,31106
1147576,M 06.2018,27985
1147576,M 07.2018,23136
1147576,M 08.2018,30960
1147576,M 09.2018,21792
1147576,M 10.2018,30000
1147576,M 11.2018,26976
1147576,M 12.2018,29856
1147576,M 01.2019,22704
1147576,M 02.2019,26691
1147576,M 03.2019,26417
1147576,M 04.2019,21744
1147576,M 05.2019,31344
1147576,M 06.2019,25008
1147576,M 07.2019,24816
1147576,M 08.2019,29328
1147576,M 09.2019,23856
1147583,M 02.2017,432
1147583,M 03.2017,960
1147583,M 04.2017,192
1147583,M 05.2017,336
1147583,M 06.2017,1299
1147583,M 07.2017,432
1147583,M 08.2017,816
1147583,M 09.2017,336
1147583,M 10.2017,624
1147583,M 11.2017,913
1147583,M 12.2017,768
1147583,M 01.2018,480
1147583,M 02.2018,432
1147583,M 03.2018,480
1147583,M 04.2018,528
1147583,M 05.2018,576
1147583,M 06.2018,384
1147583,M 07.2018,432
1147583,M 08.2018,480
1147583,M 09.2018,432
1147583,M 10.2018,384
1147583,M 11.2018,624
1147583,M 12.2018,1200
1147583,M 01.2019,912
1147583,M 02.2019,480
1147583,M 03.2019,864
1147583,M 04.2019,768
1147583,M 05.2019,756
1147583,M 06.2019,744
1147583,M 07.2019,480
1147583,M 08.2019,912
1147583,M 09.2019,612
1147586,M 02.2017,14736
1147586,M 03.2017,6060
1147586,M 04.2017,3840
1147586,M 05.2017,6960
1147586,M 06.2017,5498
1147586,M 07.2017,2436
1147586,M 08.2017,7440
1147586,M 09.2017,5964
1147586,M 10.2017,9816
1147586,M 11.2017,13668
1147586,M 12.2017,15780
1147586,M 01.2018,11124
1147586,M 02.2018,12480
1147586,M 03.2018,19992
1147586,M 04.2018,19488
1147586,M 05.2018,12960
1147586,M 06.2018,10296
1147586,M 07.2018,9504
1147586,M 08.2018,9156
1147586,M 09.2018,11160
1147586,M 10.2018,12816
1147586,M 11.2018,10656
1147586,M 12.2018,9936
1147586,M 01.2019,11172
1147586,M 02.2019,9108
1147586,M 03.2019,10072
1147586,M 04.2019,10716
1147586,M 05.2019,9168
1147586,M 06.2019,8568
1147586,M 07.2019,9792
1147586,M 08.2019,11724
1147586,M 09.2019,7428
1147587,M 02.2017,4272
1147587,M 03.2017,5280
1147587,M 04.2017,3024
1147587,M 05.2017,4272
1147587,M 06.2017,5376
1147587,M 07.2017,2784
1147587,M 08.2017,3984
1147587,M 09.2017,2880
1147587,M 10.2017,6192
1147587,M 11.2017,5568
1147587,M 12.2017,3648
1147587,M 01.2018,4464
1147587,M 02.2018,3552
1147587,M 03.2018,3120
1147587,M 04.2018,3840
1147587,M 05.2018,5520
1147587,M 06.2018,5664
1147587,M 07.2018,6240
1147587,M 08.2018,7536
1147587,M 09.2018,6288
1147587,M 10.2018,9633
1147587,M 11.2018,9633
1147587,M 12.2018,9633
1147587,M 01.2019,3264
1147587,M 02.2019,6960
1147587,M 03.2019,6800
1147587,M 04.2019,8112
1147587,M 05.2019,12336
1147587,M 06.2019,5664
1147587,M 07.2019,13200
1147587,M 08.2019,12480
1147587,M 09.2019,11232
1147589,M 02.2017,12312
1147589,M 03.2017,16812
1147589,M 04.2017,18972
1147589,M 05.2017,22644
1147589,M 06.2017,16272
1147589,M 07.2017,9648
1147589,M 08.2017,15876
1147589,M 09.2017,12600
1147589,M 10.2017,15732
1147589,M 11.2017,11232
1147589,M 12.2017,11772
1147589,M 01.2018,10332
1147589,M 02.2018,13968
1147589,M 03.2018,20808
1147589,M 04.2018,16740
1147589,M 05.2018,28476
1147589,M 06.2018,24948
1147589,M 07.2018,16200
1147589,M 08.2018,17460
1147589,M 09.2018,15552
1147589,M 10.2018,24120
1147589,M 11.2018,7092
1147589,M 12.2018,25992
1147589,M 01.2019,7092
1147589,M 02.2019,11340
1147589,M 03.2019,14808
1147589,M 04.2019,
1147589,M 05.2019,35100
1147589,M 06.2019,42480
1147589,M 07.2019,10944
1147589,M 08.2019,7884
1147589,M 09.2019,576
1147591,M 02.2017,816
1147591,M 03.2017,1536
1147591,M 04.2017,528
1147591,M 05.2017,2027
1147591,M 06.2017,1680
1147591,M 07.2017,816
1147591,M 08.2017,1920
1147591,M 09.2017,960
1147591,M 10.2017,1584
1147591,M 11.2017,1441
1147591,M 12.2017,768
1147591,M 01.2018,768
1147591,M 02.2018,816
1147591,M 03.2018,912
1147591,M 04.2018,432
1147591,M 05.2018,720
1147591,M 06.2018,720
1147591,M 07.2018,720
1147591,M 08.2018,960
1147591,M 09.2018,624
1147591,M 10.2018,1008
1147591,M 11.2018,960
1147591,M 12.2018,1056
1147591,M 01.2019,1056
1147591,M 02.2019,480
1147591,M 03.2019,864
1147591,M 04.2019,624
1147591,M 05.2019,480
1147591,M 06.2019,480
1147591,M 07.2019,576
1147591,M 08.2019,480
1147591,M 09.2019,528
1147595,M 02.2017,4417
1147595,M 03.2017,7632
1147595,M 04.2017,4464
1147595,M 05.2017,5520
1147595,M 06.2017,6864
1147595,M 07.2017,4272
1147595,M 08.2017,5904
1147595,M 09.2017,4944
1147595,M 10.2017,4992
1147595,M 11.2017,6433
1147595,M 12.2017,5424
1147595,M 01.2018,7344
1147595,M 02.2018,4368
1147595,M 03.2018,5472
1147595,M 04.2018,5136
1147595,M 05.2018,4896
1147595,M 06.2018,5040
1147595,M 07.2018,5424
1147595,M 08.2018,6864
1147595,M 09.2018,5664
1147595,M 10.2018,6864
1147595,M 11.2018,5328
1147595,M 12.2018,5664
1147595,M 01.2019,4801
1147595,M 02.2019,4272
1147595,M 03.2019,4912
1147595,M 04.2019,2784
1147595,M 05.2019,6672
1147595,M 06.2019,3504
1147595,M 07.2019,5664
1147595,M 08.2019,7344
1147595,M 09.2019,3840
1147596,M 02.2017,6000
1147596,M 03.2017,10512
1147596,M 04.2017,8496
1147596,M 05.2017,9744
1147596,M 06.2017,10320
1147596,M 07.2017,6624
1147596,M 08.2017,10320
1147596,M 09.2017,6528
1147596,M 10.2017,11136
1147596,M 11.2017,13249
1147596,M 12.2017,11184
1147596,M 01.2018,10992
1147596,M 02.2018,9216
1147596,M 03.2018,10704
1147596,M 04.2018,14400
1147596,M 05.2018,6914
1147596,M 06.2018,9361
1147596,M 07.2018,13632
1147596,M 08.2018,11137
1147596,M 09.2018,8448
1147596,M 10.2018,15312
1147596,M 11.2018,6912
1147596,M 12.2018,10896
1147596,M 01.2019,8450
1147596,M 02.2019,11808
1147596,M 03.2019,10385
1147596,M 04.2019,7776
1147596,M 05.2019,5424
1147596,M 06.2019,5568
1147596,M 07.2019,5808
1147596,M 08.2019,10080
1147596,M 09.2019,8208
1147598,M 02.2017,10656
1147598,M 03.2017,3468
1147598,M 04.2017,2673
1147598,M 05.2017,5316
1147598,M 06.2017,6420
1147598,M 07.2017,2448
1147598,M 08.2017,7574
1147598,M 09.2017,6336
1147598,M 10.2017,12432
1147598,M 11.2017,12180
1147598,M 12.2017,14388
1147598,M 01.2018,9660
1147598,M 02.2018,12528
1147598,M 03.2018,13680
1147598,M 04.2018,16248
1147598,M 05.2018,13181
1147598,M 06.2018,13620
1147598,M 07.2018,10008
1147598,M 08.2018,13453
1147598,M 09.2018,11928
1147598,M 10.2018,16812
1147598,M 11.2018,12480
1147598,M 12.2018,12432
1147598,M 01.2019,10704
1147598,M 02.2019,11892
1147598,M 03.2019,11676
1147598,M 04.2019,8472
1147598,M 05.2019,1860
1147598,M 06.2019,
1147598,M 07.2019,1548
1147598,M 08.2019,2016
1147598,M 09.2019,12372
1147599,M 02.2017,68618
1147599,M 03.2017,31968
1147599,M 04.2017,44136
1147599,M 05.2017,41904
1147599,M 06.2017,24156
1147599,M 07.2017,24156
1147599,M 08.2017,38844
1147599,M 09.2017,23976
1147599,M 10.2017,29772
1147599,M 11.2017,28476
1147599,M 12.2017,25488
1147599,M 01.2018,50004
1147599,M 02.2018,23508
1147599,M 03.2018,36324
1147599,M 04.2018,17388
1147599,M 05.2018,59688
1147599,M 06.2018,48492
1147599,M 07.2018,33408
1147599,M 08.2018,51624
1147599,M 09.2018,19872
1147599,M 10.2018,43200
1147599,M 11.2018,30492
1147599,M 12.2018,33948
1147599,M 01.2019,8064
1147599,M 02.2019,21240
1147599,M 03.2019,21084
1147599,M 04.2019,
1147599,M 05.2019,23688
1147599,M 06.2019,
1147599,M 07.2019,72072
1147599,M 08.2019,41436
1147599,M 09.2019,
1147602,M 02.2017,3708
1147602,M 03.2017,5688
1147602,M 04.2017,4932
1147602,M 05.2017,9398
1147602,M 06.2017,6156
1147602,M 07.2017,3924
1147602,M 08.2017,9398
1147602,M 09.2017,3168
1147602,M 10.2017,6696
1147602,M 11.2017,2448
1147602,M 12.2017,1800
1147602,M 01.2018,5112
1147602,M 02.2018,5004
1147602,M 03.2018,3672
1147602,M 04.2018,4752
1147602,M 05.2018,8208
1147602,M 06.2018,4176
1147602,M 07.2018,4572
1147602,M 08.2018,9398
1147602,M 09.2018,936
1147602,M 10.2018,2808
1147602,M 11.2018,3924
1147602,M 12.2018,4356
1147602,M 01.2019,5292
1147602,M 02.2019,3528
1147602,M 03.2019,4392
1147602,M 04.2019,7128
1147602,M 05.2019,6336
1147602,M 06.2019,3132
1147602,M 07.2019,5364
1147602,M 08.2019,7740
1147602,M 09.2019,5292
1147603,M 02.2017,3348
1147603,M 03.2017,4680
1147603,M 04.2017,3996
1147603,M 05.2017,7488
1147603,M 06.2017,4572
1147603,M 07.2017,3960
1147603,M 08.2017,7488
1147603,M 09.2017,1404
1147603,M 10.2017,5076
1147603,M 11.2017,2592
1147603,M 12.2017,2160
1147603,M 01.2018,4536
1147603,M 02.2018,5040
1147603,M 03.2018,2700
1147603,M 04.2018,4896
1147603,M 05.2018,4860
1147603,M 06.2018,4032
1147603,M 07.2018,4500
1147603,M 08.2018,7488
1147603,M 09.2018,1404
1147603,M 10.2018,2556
1147603,M 11.2018,4104
1147603,M 12.2018,3672
1147603,M 01.2019,4716
1147603,M 02.2019,5184
1147603,M 03.2019,4524
1147603,M 04.2019,2880
1147603,M 05.2019,6840
1147603,M 06.2019,5184
1147603,M 07.2019,5040
1147603,M 08.2019,5220
1147603,M 09.2019,3672
1147604,M 02.2017,3816
1147604,M 03.2017,5220
1147604,M 04.2017,5400
1147604,M 05.2017,6228
1147604,M 06.2017,9994
1147604,M 07.2017,6084
1147604,M 08.2017,5328
1147604,M 09.2017,3276
1147604,M 10.2017,4536
1147604,M 11.2017,4716
1147604,M 12.2017,3924
1147604,M 01.2018,4932
1147604,M 02.2018,3600
1147604,M 03.2018,5184
1147604,M 04.2018,6732
1147604,M 05.2018,6876
1147604,M 06.2018,8676
1147604,M 07.2018,4536
1147604,M 08.2018,6696
1147604,M 09.2018,3960
1147604,M 10.2018,4356
1147604,M 11.2018,3816
1147604,M 12.2018,2016
1147604,M 01.2019,3888
1147604,M 02.2019,6372
1147604,M 03.2019,4092
1147604,M 04.2019,
1147604,M 05.2019,2052
1147604,M 06.2019,2988
1147604,M 07.2019,5184
1147604,M 08.2019,6084
1147604,M 09.2019,3744
1147605,M 02.2017,2664
1147605,M 03.2017,4464
1147605,M 04.2017,3960
1147605,M 05.2017,5220
1147605,M 06.2017,8208
1147605,M 07.2017,5112
1147605,M 08.2017,5940
1147605,M 09.2017,2340
1147605,M 10.2017,2592
1147605,M 11.2017,3744
1147605,M 12.2017,2448
1147605,M 01.2018,3240
1147605,M 02.2018,2988
1147605,M 03.2018,4608
1147605,M 04.2018,3960
1147605,M 05.2018,6084
1147605,M 06.2018,6156
1147605,M 07.2018,4716
1147605,M 08.2018,6984
1147605,M 09.2018,2988
1147605,M 10.2018,2304
1147605,M 11.2018,3204
1147605,M 12.2018,1152
1147605,M 01.2019,2448
1147605,M 02.2019,5220
1147605,M 03.2019,2940
1147605,M 04.2019,180
1147605,M 05.2019,1188
1147605,M 06.2019,2484
1147605,M 07.2019,5184
1147605,M 08.2019,4716
1147605,M 09.2019,2664
1147612,M 02.2017,1584
1147612,M 03.2017,2736
1147612,M 04.2017,2520
1147612,M 05.2017,4270
1147612,M 06.2017,2520
1147612,M 07.2017,1728
1147612,M 08.2017,4270
1147612,M 09.2017,324
1147612,M 10.2017,2628
1147612,M 11.2017,1332
1147612,M 12.2017,1116
1147612,M 01.2018,2628
1147612,M 02.2018,2628
1147612,M 03.2018,2088
1147612,M 04.2018,2592
1147612,M 05.2018,3816
1147612,M 06.2018,1764
1147612,M 07.2018,2304
1147612,M 08.2018,4270
1147612,M 09.2018,396
1147612,M 10.2018,1404
1147612,M 11.2018,2088
1147612,M 12.2018,2124
1147612,M 01.2019,2628
1147612,M 02.2019,1836
1147612,M 03.2019,2196
1147612,M 04.2019,3852
1147612,M 05.2019,2088
1147612,M 06.2019,1836
1147612,M 07.2019,3168
1147612,M 08.2019,3528
1147612,M 09.2019,3420
1147614,M 02.2017,14688
1147614,M 03.2017,6912
1147614,M 04.2017,8640
1147614,M 05.2017,15974
1147614,M 06.2017,6048
1147614,M 07.2017,11232
1147614,M 08.2017,10368
1147614,M 09.2017,8640
1147614,M 10.2017,15974
1147614,M 11.2017,1728
1147614,M 12.2017,7776
1147614,M 01.2018,8640
1147614,M 02.2018,7776
1147614,M 03.2018,10368
1147614,M 04.2018,9504
1147614,M 05.2018,7776
1147614,M 06.2018,15552
1147614,M 07.2018,4320
1147614,M 08.2018,9504
1147614,M 09.2018,9540
1147614,M 10.2018,7776
1147614,M 11.2018,6048
1147614,M 12.2018,6048
1147614,M 01.2019,7776
1147614,M 02.2019,6912
1147614,M 03.2019,6912
1147614,M 04.2019,20736
1147614,M 05.2019,
1147614,M 06.2019,2592
1147614,M 07.2019,8640
1147614,M 08.2019,36288
1147614,M 09.2019,
1147626,M 02.2017,17280
1147626,M 03.2017,6912
1147626,M 04.2017,7776
1147626,M 05.2017,20736
1147626,M 06.2017,4320
1147626,M 07.2017,9504
1147626,M 08.2017,11232
1147626,M 09.2017,7776
1147626,M 10.2017,18000
1147626,M 11.2017,1728
1147626,M 12.2017,6048
1147626,M 01.2018,7776
1147626,M 02.2018,6912
1147626,M 03.2018,12096
1147626,M 04.2018,7776
1147626,M 05.2018,12960
1147626,M 06.2018,20736
1147626,M 07.2018,6912
1147626,M 08.2018,13824
1147626,M 09.2018,14724
1147626,M 10.2018,9504
1147626,M 11.2018,10368
1147626,M 12.2018,8640
1147626,M 01.2019,10368
1147626,M 02.2019,9504
1147626,M 03.2019,9504
1147626,M 04.2019,7632
1147626,M 05.2019,17280
1147626,M 06.2019,8640
1147626,M 07.2019,468
1147626,M 08.2019,38016
1147626,M 09.2019,288
1147628,M 02.2017,4428
1147628,M 03.2017,8061
1147628,M 04.2017,8061
1147628,M 05.2017,1335
1147628,M 06.2017,5076
1147628,M 07.2017,4176
1147628,M 08.2017,3636
1147628,M 09.2017,3780
1147628,M 10.2017,4284
1147628,M 11.2017,5076
1147628,M 12.2017,3132
1147628,M 01.2018,4860
1147628,M 02.2018,4392
1147628,M 03.2018,8061
1147628,M 04.2018,3672
1147628,M 05.2018,5328
1147628,M 06.2018,4968
1147628,M 07.2018,5328
1147628,M 08.2018,2232
1147628,M 09.2018,4068
1147628,M 10.2018,4860
1147628,M 11.2018,3636
1147628,M 12.2018,5076
1147628,M 01.2019,8061
1147628,M 02.2019,2808
1147628,M 03.2019,5820
1147628,M 04.2019,4752
1147628,M 05.2019,4320
1147628,M 06.2019,6048
1147628,M 07.2019,7920
1147628,M 08.2019,468
1147628,M 09.2019,3204
1147631,M 02.2017,6516
1147631,M 03.2017,10980
1147631,M 04.2017,9288
1147631,M 05.2017,15467
1147631,M 06.2017,11376
1147631,M 07.2017,10044
1147631,M 08.2017,7596
1147631,M 09.2017,8100
1147631,M 10.2017,6948
1147631,M 11.2017,6912
1147631,M 12.2017,7704
1147631,M 01.2018,5760
1147631,M 02.2018,5868
1147631,M 03.2018,6156
1147631,M 04.2018,8424
1147631,M 05.2018,10260
1147631,M 06.2018,9828
1147631,M 07.2018,8424
1147631,M 08.2018,14868
1147631,M 09.2018,11520
1147631,M 10.2018,7992
1147631,M 11.2018,11772
1147631,M 12.2018,6588
1147631,M 01.2019,9072
1147631,M 02.2019,5400
1147631,M 03.2019,7020
1147631,M 04.2019,5436
1147631,M 05.2019,4932
1147631,M 06.2019,9432
1147631,M 07.2019,10836
1147631,M 08.2019,6408
1147631,M 09.2019,9612
1147635,M 02.2017,216
1147635,M 03.2017,396
1147635,M 04.2017,324
1147635,M 05.2017,432
1147635,M 06.2017,864
1147635,M 07.2017,828
1147635,M 08.2017,720
1147635,M 09.2017,792
1147635,M 10.2017,432
1147635,M 11.2017,972
1147635,M 12.2017,504
1147635,M 01.2018,684
1147635,M 02.2018,658
1147635,M 03.2018,1800
1147635,M 04.2018,792
1147635,M 05.2018,900
1147635,M 06.2018,900
1147635,M 07.2018,1260
1147635,M 08.2018,792
1147635,M 09.2018,324
1147635,M 10.2018,324
1147635,M 11.2018,720
1147635,M 12.2018,396
1147635,M 01.2019,1332
1147635,M 02.2019,2001
1147635,M 03.2019,1308
1147635,M 04.2019,7272
1147635,M 05.2019,14328
1147635,M 06.2019,10008
1147635,M 07.2019,19908
1147635,M 08.2019,20232
1147635,M 09.2019,8748
1147640,M 02.2017,288
1147640,M 03.2017,540
1147640,M 04.2017,216
1147640,M 05.2017,324
1147640,M 06.2017,540
1147640,M 07.2017,720
1147640,M 08.2017,432
1147640,M 09.2017,288
1147640,M 10.2017,396
1147640,M 11.2017,144
1147640,M 12.2017,432
1147640,M 01.2018,648
1147640,M 02.2018,576
1147640,M 03.2018,252
1147640,M 04.2018,324
1147640,M 05.2018,612
1147640,M 06.2018,612
1147640,M 07.2018,992
1147640,M 08.2018,972
1147640,M 09.2018,252
1147640,M 10.2018,432
1147640,M 11.2018,396
1147640,M 12.2018,468
1147640,M 01.2019,504
1147640,M 02.2019,468
1147640,M 03.2019,480
1147640,M 04.2019,180
1147640,M 05.2019,396
1147640,M 06.2019,648
1147640,M 07.2019,396
1147640,M 08.2019,756
1147640,M 09.2019,360
1147641,M 02.2017,5148
1147641,M 03.2017,7380
1147641,M 04.2017,5688
1147641,M 05.2017,6516
1147641,M 06.2017,5328
1147641,M 07.2017,6048
1147641,M 08.2017,7884
1147641,M 09.2017,5904
1147641,M 10.2017,8856
1147641,M 11.2017,10116
1147641,M 12.2017,10225
1147641,M 01.2018,7884
1147641,M 02.2018,5796
1147641,M 03.2018,7128
1147641,M 04.2018,6156
1147641,M 05.2018,6840
1147641,M 06.2018,5904
1147641,M 07.2018,4644
1147641,M 08.2018,6408
1147641,M 09.2018,6588
1147641,M 10.2018,4968
1147641,M 11.2018,4788
1147641,M 12.2018,5328
1147641,M 01.2019,10225
1147641,M 02.2019,10225
1147641,M 03.2019,9840
1147641,M 04.2019,19944
1147641,M 05.2019,6240
1147641,M 06.2019,2052
1147641,M 07.2019,13248
1147641,M 08.2019,10548
1147641,M 09.2019,14796
1147642,M 02.2017,3096
1147642,M 03.2017,6048
1147642,M 04.2017,2592
1147642,M 05.2017,4284
1147642,M 06.2017,3960
1147642,M 07.2017,5328
1147642,M 08.2017,4536
1147642,M 09.2017,4680
1147642,M 10.2017,2988
1147642,M 11.2017,3348
1147642,M 12.2017,3672
1147642,M 01.2018,1908
1147642,M 02.2018,2700
1147642,M 03.2018,4824
1147642,M 04.2018,5796
1147642,M 05.2018,3924
1147642,M 06.2018,3492
1147642,M 07.2018,4896
1147642,M 08.2018,6444
1147642,M 09.2018,3564
1147642,M 10.2018,4788
1147642,M 11.2018,2304
1147642,M 12.2018,2556
1147642,M 01.2019,3168
1147642,M 02.2019,5364
1147642,M 03.2019,3696
1147642,M 04.2019,3564
1147642,M 05.2019,3024
1147642,M 06.2019,6336
1147642,M 07.2019,4572
1147642,M 08.2019,5904
1147642,M 09.2019,3744
1147643,M 02.2017,88560
1147643,M 03.2017,124128
1147643,M 04.2017,103632
1147643,M 05.2017,130272
1147643,M 06.2017,123504
1147643,M 07.2017,126048
1147643,M 08.2017,142224
1147643,M 09.2017,99264
1147643,M 10.2017,109824
1147643,M 11.2017,138576
1147643,M 12.2017,132816
1147643,M 01.2018,86304
1147643,M 02.2018,125184
1147643,M 03.2018,156768
1147643,M 04.2018,105648
1147643,M 05.2018,162608
1147643,M 06.2018,112896
1147643,M 07.2018,108912
1147643,M 08.2018,150401
1147643,M 09.2018,131424
1147643,M 10.2018,162608
1147643,M 11.2018,108960
1147643,M 12.2018,114912
1147643,M 01.2019,101856
1147643,M 02.2019,108576
1147643,M 03.2019,108448
1147643,M 04.2019,88656
1147643,M 05.2019,140088
1147643,M 06.2019,119616
1147643,M 07.2019,101952
1147643,M 08.2019,177072
1147643,M 09.2019,159600
1147644,M 02.2017,21600
1147644,M 03.2017,64944
1147644,M 04.2017,59537
1147644,M 05.2017,48600
1147644,M 06.2017,18144
1147644,M 07.2017,23328
1147644,M 08.2017,48528
1147644,M 09.2017,25956
1147644,M 10.2017,12096
1147644,M 11.2017,12096
1147644,M 12.2017,12096
1147644,M 01.2018,24228
1147644,M 02.2018,12096
1147644,M 03.2018,47016
1147644,M 04.2018,41040
1147644,M 05.2018,12096
1147644,M 06.2018,36324
1147644,M 07.2018,54432
1147644,M 08.2018,18144
1147644,M 09.2018,36288
1147644,M 10.2018,24192
1147644,M 11.2018,18144
1147644,M 12.2018,30240
1147644,M 01.2019,23568
1147644,M 02.2019,18288
1147644,M 03.2019,24264
1147644,M 04.2019,18792
1147644,M 05.2019,48384
1147644,M 06.2019,24192
1147644,M 07.2019,60480
1147644,M 08.2019,119484
1147644,M 09.2019,
1147645,M 02.2017,19008
1147645,M 03.2017,55243
1147645,M 04.2017,42028
