APPLIED_DATE,GROUP,BRANCH_ID,STATE,ZONE,APPLICATION_COUNT
2018-08-30,1,0,WEST BENGAL,EAST,69.0
2018-08-31,1,0,WEST BENGAL,EAST,105.0
2018-09-01,1,0,WEST BENGAL,EAST,39.0
2018-09-02,1,0,WEST BENGAL,EAST,8.0
2018-09-03,1,0,WEST BENGAL,EAST,67.0
2018-09-04,1,0,WEST BENGAL,EAST,72.0
2018-09-05,1,0,WEST BENGAL,EAST,73.0
2018-09-06,1,0,WEST BENGAL,EAST,67.0
2018-09-07,1,0,WEST BENGAL,EAST,51.0
2018-09-08,1,0,WEST BENGAL,EAST,59.0
2018-09-09,1,0,WEST BENGAL,EAST,52.0
2018-09-10,1,0,WEST BENGAL,EAST,72.0
2018-09-11,1,0,WEST BENGAL,EAST,170.0
2018-09-12,1,0,WEST BENGAL,EAST,273.0
2018-09-13,1,0,WEST BENGAL,EAST,214.0
2018-09-14,1,0,WEST BENGAL,EAST,187.0
2018-09-15,1,0,WEST BENGAL,EAST,176.0
2018-09-16,1,0,WEST BENGAL,EAST,226.0
2018-09-17,1,0,WEST BENGAL,EAST,106.0
2018-09-18,1,0,WEST BENGAL,EAST,193.0
2018-09-19,1,0,WEST BENGAL,EAST,193.0
2018-09-20,1,0,WEST BENGAL,EAST,127.0
2018-09-21,1,0,WEST BENGAL,EAST,132.0
2018-09-22,1,0,WEST BENGAL,EAST,116.0
2018-09-23,1,0,WEST BENGAL,EAST,121.0
2018-09-24,1,0,WEST BENGAL,EAST,139.0
2018-09-25,1,0,WEST BENGAL,EAST,130.0
2018-09-26,1,0,WEST BENGAL,EAST,123.0
2018-09-27,1,0,WEST BENGAL,EAST,133.0
2018-09-28,1,0,WEST BENGAL,EAST,194.0
2018-09-29,1,0,WEST BENGAL,EAST,212.0
2018-09-30,1,0,WEST BENGAL,EAST,424.0
2018-10-01,1,0,WEST BENGAL,EAST,212.0
2018-10-02,1,0,WEST BENGAL,EAST,10.0
2018-10-03,1,0,WEST BENGAL,EAST,213.0
2018-10-04,1,0,WEST BENGAL,EAST,179.0
2018-10-05,1,0,WEST BENGAL,EAST,239.0
2018-10-06,1,0,WEST BENGAL,EAST,168.0
2018-10-07,1,0,WEST BENGAL,EAST,271.0
2018-10-08,1,0,WEST BENGAL,EAST,283.0
2018-10-09,1,0,WEST BENGAL,EAST,241.0
2018-10-10,1,0,WEST BENGAL,EAST,267.0
2018-10-11,1,0,WEST BENGAL,EAST,267.0
2018-10-12,1,0,WEST BENGAL,EAST,300.0
2018-10-13,1,0,WEST BENGAL,EAST,296.0
2018-10-14,1,0,WEST BENGAL,EAST,473.0
2018-10-15,1,0,WEST BENGAL,EAST,475.0
2018-10-16,1,0,WEST BENGAL,EAST,361.0
2018-10-17,1,0,WEST BENGAL,EAST,157.0
2018-10-18,1,0,WEST BENGAL,EAST,78.0
2018-10-19,1,0,WEST BENGAL,EAST,40.0
2018-10-20,1,0,WEST BENGAL,EAST,148.0
2018-10-21,1,0,WEST BENGAL,EAST,147.0
2018-10-22,1,0,WEST BENGAL,EAST,252.0
2018-10-23,1,0,WEST BENGAL,EAST,234.0
2018-10-24,1,0,WEST BENGAL,EAST,245.0
2018-10-25,1,0,WEST BENGAL,EAST,190.0
2018-10-26,1,0,WEST BENGAL,EAST,185.0
2018-10-27,1,0,WEST BENGAL,EAST,194.0
2018-10-28,1,0,WEST BENGAL,EAST,171.0
2018-10-29,1,0,WEST BENGAL,EAST,211.0
2018-10-30,1,0,WEST BENGAL,EAST,171.0
2018-10-31,1,0,WEST BENGAL,EAST,633.0
2018-11-01,1,0,WEST BENGAL,EAST,14.0
2018-11-02,1,0,WEST BENGAL,EAST,6.0
2018-11-03,1,0,WEST BENGAL,EAST,230.0
2018-11-04,1,0,WEST BENGAL,EAST,331.0
2018-11-05,1,0,WEST BENGAL,EAST,391.0
2018-11-06,1,0,WEST BENGAL,EAST,297.0
2018-11-07,1,0,WEST BENGAL,EAST,181.0
2018-11-08,1,0,WEST BENGAL,EAST,226.0
2018-11-09,1,0,WEST BENGAL,EAST,99.0
2018-11-10,1,0,WEST BENGAL,EAST,226.0
2018-11-11,1,0,WEST BENGAL,EAST,158.0
2018-11-12,1,0,WEST BENGAL,EAST,208.0
2018-11-13,1,0,WEST BENGAL,EAST,192.0
2018-11-14,1,0,WEST BENGAL,EAST,165.0
2018-11-15,1,0,WEST BENGAL,EAST,127.0
2018-11-16,1,0,WEST BENGAL,EAST,161.0
2018-11-17,1,0,WEST BENGAL,EAST,147.0
2018-11-18,1,0,WEST BENGAL,EAST,121.0
2018-11-19,1,0,WEST BENGAL,EAST,184.0
2018-11-20,1,0,WEST BENGAL,EAST,151.0
2018-11-21,1,0,WEST BENGAL,EAST,164.0
2018-11-22,1,0,WEST BENGAL,EAST,125.0
2018-11-23,1,0,WEST BENGAL,EAST,143.0
2018-11-24,1,0,WEST BENGAL,EAST,122.0
2018-11-25,1,0,WEST BENGAL,EAST,117.0
2018-11-26,1,0,WEST BENGAL,EAST,149.0
2018-11-27,1,0,WEST BENGAL,EAST,144.0
2018-11-28,1,0,WEST BENGAL,EAST,160.0
2018-11-29,1,0,WEST BENGAL,EAST,118.0
2018-11-30,1,0,WEST BENGAL,EAST,254.0
2018-12-01,1,0,WEST BENGAL,EAST,60.0
2018-12-02,1,0,WEST BENGAL,EAST,75.0
2018-12-03,1,0,WEST BENGAL,EAST,162.0
2018-12-04,1,0,WEST BENGAL,EAST,138.0
2018-12-05,1,0,WEST BENGAL,EAST,174.0
2018-12-06,1,0,WEST BENGAL,EAST,127.0
2018-12-07,1,0,WEST BENGAL,EAST,133.0
2018-12-08,1,0,WEST BENGAL,EAST,127.0
2018-12-09,1,0,WEST BENGAL,EAST,135.0
2018-12-10,1,0,WEST BENGAL,EAST,197.0
2018-12-11,1,0,WEST BENGAL,EAST,166.0
2018-12-12,1,0,WEST BENGAL,EAST,157.0
2018-12-13,1,0,WEST BENGAL,EAST,139.0
2018-12-14,1,0,WEST BENGAL,EAST,185.0
2018-12-15,1,0,WEST BENGAL,EAST,111.0
2018-12-16,1,0,WEST BENGAL,EAST,106.0
2018-12-17,1,0,WEST BENGAL,EAST,161.0
2018-12-18,1,0,WEST BENGAL,EAST,113.0
2018-12-19,1,0,WEST BENGAL,EAST,124.0
2018-12-20,1,0,WEST BENGAL,EAST,110.0
2018-12-21,1,0,WEST BENGAL,EAST,142.0
2018-12-22,1,0,WEST BENGAL,EAST,121.0
2018-12-23,1,0,WEST BENGAL,EAST,88.0
2018-12-24,1,0,WEST BENGAL,EAST,168.0
2018-12-25,1,0,WEST BENGAL,EAST,136.0
2018-12-26,1,0,WEST BENGAL,EAST,147.0
2018-12-27,1,0,WEST BENGAL,EAST,121.0
2018-12-28,1,0,WEST BENGAL,EAST,164.0
2018-12-29,1,0,WEST BENGAL,EAST,129.0
2018-12-30,1,0,WEST BENGAL,EAST,125.0
2018-12-31,1,0,WEST BENGAL,EAST,261.0
2019-01-01,1,0,WEST BENGAL,EAST,15.0
2019-01-02,1,0,WEST BENGAL,EAST,164.0
2019-01-03,1,0,WEST BENGAL,EAST,113.0
2019-01-04,1,0,WEST BENGAL,EAST,143.0
2019-01-05,1,0,WEST BENGAL,EAST,123.0
2019-01-06,1,0,WEST BENGAL,EAST,95.0
2019-01-07,1,0,WEST BENGAL,EAST,154.0
2019-01-08,1,0,WEST BENGAL,EAST,160.0
2019-01-09,1,0,WEST BENGAL,EAST,154.0
2019-01-10,1,0,WEST BENGAL,EAST,124.0
2019-01-11,1,0,WEST BENGAL,EAST,162.0
2019-01-12,1,0,WEST BENGAL,EAST,147.0
2019-01-13,1,0,WEST BENGAL,EAST,134.0
2019-01-14,1,0,WEST BENGAL,EAST,165.0
2019-01-15,1,0,WEST BENGAL,EAST,176.0
2019-01-16,1,0,WEST BENGAL,EAST,185.0
2019-01-17,1,0,WEST BENGAL,EAST,154.0
2019-01-18,1,0,WEST BENGAL,EAST,176.0
2019-01-19,1,0,WEST BENGAL,EAST,153.0
2019-01-20,1,0,WEST BENGAL,EAST,133.0
2019-01-21,1,0,WEST BENGAL,EAST,182.0
2019-01-22,1,0,WEST BENGAL,EAST,152.0
2019-01-23,1,0,WEST BENGAL,EAST,192.0
2019-01-24,1,0,WEST BENGAL,EAST,128.0
2019-01-25,1,0,WEST BENGAL,EAST,148.0
2019-01-26,1,0,WEST BENGAL,EAST,86.0
2019-01-27,1,0,WEST BENGAL,EAST,121.0
2019-01-28,1,0,WEST BENGAL,EAST,177.0
2019-01-29,1,0,WEST BENGAL,EAST,153.0
2019-01-30,1,0,WEST BENGAL,EAST,150.0
2019-01-31,1,0,WEST BENGAL,EAST,261.0
2019-02-01,1,0,WEST BENGAL,EAST,12.0
2019-02-02,1,0,WEST BENGAL,EAST,130.0
2019-02-03,1,0,WEST BENGAL,EAST,138.0
2019-02-04,1,0,WEST BENGAL,EAST,202.0
2019-02-05,1,0,WEST BENGAL,EAST,188.0
2019-02-06,1,0,WEST BENGAL,EAST,177.0
2019-02-07,1,0,WEST BENGAL,EAST,179.0
2019-02-08,1,0,WEST BENGAL,EAST,384.0
2019-02-09,1,0,WEST BENGAL,EAST,9.0
2019-02-10,1,0,WEST BENGAL,EAST,114.0
2019-02-11,1,0,WEST BENGAL,EAST,216.0
2019-02-12,1,0,WEST BENGAL,EAST,158.0
2019-02-13,1,0,WEST BENGAL,EAST,159.0
2019-02-14,1,0,WEST BENGAL,EAST,144.0
2019-02-15,1,0,WEST BENGAL,EAST,187.0
2019-02-16,1,0,WEST BENGAL,EAST,163.0
2019-02-17,1,0,WEST BENGAL,EAST,127.0
2019-02-18,1,0,WEST BENGAL,EAST,199.0
2019-02-19,1,0,WEST BENGAL,EAST,175.0
2019-02-20,1,0,WEST BENGAL,EAST,179.0
2019-02-21,1,0,WEST BENGAL,EAST,156.0
2019-02-22,1,0,WEST BENGAL,EAST,145.0
2019-02-23,1,0,WEST BENGAL,EAST,94.0
2019-02-24,1,0,WEST BENGAL,EAST,161.0
2019-02-25,1,0,WEST BENGAL,EAST,153.0
2019-02-26,1,0,WEST BENGAL,EAST,107.0
2019-02-27,1,0,WEST BENGAL,EAST,110.0
2019-02-28,1,0,WEST BENGAL,EAST,229.0
2019-03-01,1,0,WEST BENGAL,EAST,155.0
2019-03-02,1,0,WEST BENGAL,EAST,19.0
2019-03-03,1,0,WEST BENGAL,EAST,132.0
2019-03-04,1,0,WEST BENGAL,EAST,215.0
2019-03-05,1,0,WEST BENGAL,EAST,152.0
2019-03-06,1,0,WEST BENGAL,EAST,154.0
2019-03-07,1,0,WEST BENGAL,EAST,128.0
2019-03-08,1,0,WEST BENGAL,EAST,160.0
2019-03-09,1,0,WEST BENGAL,EAST,151.0
2019-03-10,1,0,WEST BENGAL,EAST,145.0
2019-03-11,1,0,WEST BENGAL,EAST,197.0
2019-03-12,1,0,WEST BENGAL,EAST,175.0
2019-03-13,1,0,WEST BENGAL,EAST,183.0
2019-03-14,1,0,WEST BENGAL,EAST,142.0
2019-03-15,1,0,WEST BENGAL,EAST,175.0
2019-03-16,1,0,WEST BENGAL,EAST,134.0
2019-03-17,1,0,WEST BENGAL,EAST,164.0
2019-03-18,1,0,WEST BENGAL,EAST,202.0
2019-03-19,1,0,WEST BENGAL,EAST,183.0
2019-03-20,1,0,WEST BENGAL,EAST,212.0
2019-03-21,1,0,WEST BENGAL,EAST,20.0
2019-03-22,1,0,WEST BENGAL,EAST,163.0
2019-03-23,1,0,WEST BENGAL,EAST,203.0
2019-03-24,1,0,WEST BENGAL,EAST,125.0
2019-03-25,1,0,WEST BENGAL,EAST,213.0
2019-03-26,1,0,WEST BENGAL,EAST,215.0
2019-03-27,1,0,WEST BENGAL,EAST,196.0
2019-03-28,1,0,WEST BENGAL,EAST,169.0
2019-03-29,1,0,WEST BENGAL,EAST,173.0
2019-03-30,1,0,WEST BENGAL,EAST,154.0
2019-03-31,1,0,WEST BENGAL,EAST,297.0
2019-04-01,1,0,WEST BENGAL,EAST,3.0
2019-04-02,1,0,WEST BENGAL,EAST,146.0
2019-04-03,1,0,WEST BENGAL,EAST,164.0
2019-04-04,1,0,WEST BENGAL,EAST,158.0
2019-04-05,1,0,WEST BENGAL,EAST,162.0
2019-04-06,1,0,WEST BENGAL,EAST,176.0
2019-04-07,1,0,WEST BENGAL,EAST,165.0
2019-04-08,1,0,WEST BENGAL,EAST,244.0
2019-04-09,1,0,WEST BENGAL,EAST,172.0
2019-04-10,1,0,WEST BENGAL,EAST,172.0
2019-04-11,1,0,WEST BENGAL,EAST,138.0
2019-04-12,1,0,WEST BENGAL,EAST,168.0
2019-04-13,1,0,WEST BENGAL,EAST,158.0
2019-04-14,1,0,WEST BENGAL,EAST,143.0
2019-04-15,1,0,WEST BENGAL,EAST,272.0
2019-04-16,1,0,WEST BENGAL,EAST,164.0
2019-04-17,1,0,WEST BENGAL,EAST,174.0
2019-04-18,1,0,WEST BENGAL,EAST,149.0
2019-04-19,1,0,WEST BENGAL,EAST,176.0
2019-04-20,1,0,WEST BENGAL,EAST,122.0
2019-04-21,1,0,WEST BENGAL,EAST,131.0
2019-04-22,1,0,WEST BENGAL,EAST,167.0
2019-04-23,1,0,WEST BENGAL,EAST,193.0
2019-04-24,1,0,WEST BENGAL,EAST,155.0
2019-04-25,1,0,WEST BENGAL,EAST,140.0
2019-04-26,1,0,WEST BENGAL,EAST,149.0
2019-04-27,1,0,WEST BENGAL,EAST,136.0
2019-04-28,1,0,WEST BENGAL,EAST,89.0
2019-04-29,1,0,WEST BENGAL,EAST,189.0
2019-04-30,1,0,WEST BENGAL,EAST,133.0
2017-04-01,1,1,DELHI,NORTH,68.0
2017-04-03,1,1,DELHI,NORTH,18.0
2017-04-04,1,1,DELHI,NORTH,15.0
2017-04-05,1,1,DELHI,NORTH,85.0
2017-04-07,1,1,DELHI,NORTH,86.0
2017-04-12,1,1,DELHI,NORTH,65.0
2017-04-13,1,1,DELHI,NORTH,63.0
2017-04-14,1,1,DELHI,NORTH,77.0
2017-04-15,1,1,DELHI,NORTH,23.0
2017-04-16,1,1,DELHI,NORTH,98.0
2017-04-17,1,1,DELHI,NORTH,74.0
2017-04-18,1,1,DELHI,NORTH,58.0
2017-04-19,1,1,DELHI,NORTH,71.0
2017-04-20,1,1,DELHI,NORTH,82.0
2017-04-21,1,1,DELHI,NORTH,75.0
2017-04-22,1,1,DELHI,NORTH,15.0
2017-04-23,1,1,DELHI,NORTH,51.0
2017-04-24,1,1,DELHI,NORTH,81.0
2017-04-25,1,1,DELHI,NORTH,72.0
2017-04-26,1,1,DELHI,NORTH,66.0
2017-04-27,1,1,DELHI,NORTH,56.0
2017-04-28,1,1,DELHI,NORTH,87.0
2017-04-29,1,1,DELHI,NORTH,22.0
2017-04-30,1,1,DELHI,NORTH,408.0
2017-05-01,1,1,DELHI,NORTH,49.0
2017-05-02,1,1,DELHI,NORTH,37.0
2017-05-03,1,1,DELHI,NORTH,30.0
2017-05-04,1,1,DELHI,NORTH,57.0
2017-05-05,1,1,DELHI,NORTH,107.0
2017-05-07,1,1,DELHI,NORTH,18.0
2017-05-08,1,1,DELHI,NORTH,5.0
2017-05-09,1,1,DELHI,NORTH,6.0
2017-05-10,1,1,DELHI,NORTH,94.0
2017-05-11,1,1,DELHI,NORTH,60.0
2017-05-12,1,1,DELHI,NORTH,77.0
2017-05-13,1,1,DELHI,NORTH,20.0
2017-05-14,1,1,DELHI,NORTH,74.0
2017-05-15,1,1,DELHI,NORTH,82.0
2017-05-16,1,1,DELHI,NORTH,58.0
2017-05-17,1,1,DELHI,NORTH,77.0
2017-05-18,1,1,DELHI,NORTH,95.0
2017-05-19,1,1,DELHI,NORTH,72.0
2017-05-20,1,1,DELHI,NORTH,27.0
2017-05-21,1,1,DELHI,NORTH,119.0
2017-05-22,1,1,DELHI,NORTH,78.0
2017-05-23,1,1,DELHI,NORTH,62.0
2017-05-24,1,1,DELHI,NORTH,75.0
2017-05-25,1,1,DELHI,NORTH,64.0
2017-05-26,1,1,DELHI,NORTH,81.0
2017-05-27,1,1,DELHI,NORTH,42.0
2017-05-28,1,1,DELHI,NORTH,108.0
2017-05-29,1,1,DELHI,NORTH,101.0
2017-05-30,1,1,DELHI,NORTH,82.0
2017-05-31,1,1,DELHI,NORTH,375.0
2017-06-01,1,1,DELHI,NORTH,13.0
2017-06-02,1,1,DELHI,NORTH,34.0
2017-06-03,1,1,DELHI,NORTH,27.0
2017-06-04,1,1,DELHI,NORTH,30.0
2017-06-05,1,1,DELHI,NORTH,80.0
2017-06-06,1,1,DELHI,NORTH,22.0
2017-06-07,1,1,DELHI,NORTH,81.0
2017-06-08,1,1,DELHI,NORTH,63.0
2017-06-09,1,1,DELHI,NORTH,115.0
2017-06-10,1,1,DELHI,NORTH,20.0
2017-06-11,1,1,DELHI,NORTH,151.0
2017-06-12,1,1,DELHI,NORTH,95.0
2017-06-13,1,1,DELHI,NORTH,79.0
2017-06-14,1,1,DELHI,NORTH,87.0
2017-06-15,1,1,DELHI,NORTH,101.0
2017-06-16,1,1,DELHI,NORTH,107.0
2017-06-17,1,1,DELHI,NORTH,34.0
2017-06-18,1,1,DELHI,NORTH,146.0
2017-06-19,1,1,DELHI,NORTH,99.0
2017-06-20,1,1,DELHI,NORTH,88.0
2017-06-21,1,1,DELHI,NORTH,96.0
2017-06-22,1,1,DELHI,NORTH,106.0
2017-06-23,1,1,DELHI,NORTH,102.0
2017-06-24,1,1,DELHI,NORTH,50.0
2017-06-25,1,1,DELHI,NORTH,148.0
2017-06-26,1,1,DELHI,NORTH,101.0
2017-06-27,1,1,DELHI,NORTH,75.0
2017-06-28,1,1,DELHI,NORTH,105.0
2017-06-29,1,1,DELHI,NORTH,119.0
2017-06-30,1,1,DELHI,NORTH,615.0
2017-07-01,1,1,DELHI,NORTH,121.0
2017-07-02,1,1,DELHI,NORTH,13.0
2017-07-05,1,1,DELHI,NORTH,40.0
2017-07-06,1,1,DELHI,NORTH,32.0
2017-07-07,1,1,DELHI,NORTH,144.0
2017-07-10,1,1,DELHI,NORTH,110.0
2017-07-11,1,1,DELHI,NORTH,81.0
2017-07-12,1,1,DELHI,NORTH,109.0
2017-07-13,1,1,DELHI,NORTH,101.0
2017-07-14,1,1,DELHI,NORTH,104.0
2017-07-15,1,1,DELHI,NORTH,24.0
2017-07-16,1,1,DELHI,NORTH,155.0
2017-07-17,1,1,DELHI,NORTH,144.0
2017-07-18,1,1,DELHI,NORTH,97.0
2017-07-19,1,1,DELHI,NORTH,89.0
2017-07-20,1,1,DELHI,NORTH,88.0
2017-07-21,1,1,DELHI,NORTH,117.0
2017-07-22,1,1,DELHI,NORTH,39.0
2017-07-23,1,1,DELHI,NORTH,137.0
2017-07-24,1,1,DELHI,NORTH,98.0
2017-07-25,1,1,DELHI,NORTH,77.0
2017-07-26,1,1,DELHI,NORTH,105.0
2017-07-27,1,1,DELHI,NORTH,62.0
2017-07-28,1,1,DELHI,NORTH,87.0
2017-07-29,1,1,DELHI,NORTH,41.0
2017-07-30,1,1,DELHI,NORTH,179.0
2017-07-31,1,1,DELHI,NORTH,565.0
2017-08-01,1,1,DELHI,NORTH,149.0
2017-08-03,1,1,DELHI,NORTH,9.0
2017-08-04,1,1,DELHI,NORTH,14.0
2017-08-05,1,1,DELHI,NORTH,10.0
2017-08-06,1,1,DELHI,NORTH,12.0
2017-08-07,1,1,DELHI,NORTH,92.0
2017-08-08,1,1,DELHI,NORTH,89.0
2017-08-09,1,1,DELHI,NORTH,106.0
2017-08-10,1,1,DELHI,NORTH,109.0
2017-08-11,1,1,DELHI,NORTH,98.0
2017-08-12,1,1,DELHI,NORTH,47.0
2017-08-13,1,1,DELHI,NORTH,163.0
2017-08-14,1,1,DELHI,NORTH,160.0
2017-08-15,1,1,DELHI,NORTH,31.0
2017-08-16,1,1,DELHI,NORTH,122.0
2017-08-17,1,1,DELHI,NORTH,106.0
2017-08-18,1,1,DELHI,NORTH,124.0
2017-08-19,1,1,DELHI,NORTH,54.0
2017-08-20,1,1,DELHI,NORTH,191.0
2017-08-21,1,1,DELHI,NORTH,128.0
2017-08-22,1,1,DELHI,NORTH,95.0
2017-08-23,1,1,DELHI,NORTH,124.0
2017-08-24,1,1,DELHI,NORTH,116.0
2017-08-25,1,1,DELHI,NORTH,142.0
2017-08-26,1,1,DELHI,NORTH,50.0
2017-08-27,1,1,DELHI,NORTH,166.0
2017-08-28,1,1,DELHI,NORTH,135.0
2017-08-29,1,1,DELHI,NORTH,114.0
2017-08-30,1,1,DELHI,NORTH,108.0
2017-08-31,1,1,DELHI,NORTH,786.0
2017-09-04,1,1,DELHI,NORTH,13.0
2017-09-05,1,1,DELHI,NORTH,30.0
2017-09-07,1,1,DELHI,NORTH,25.0
2017-09-08,1,1,DELHI,NORTH,74.0
2017-09-09,1,1,DELHI,NORTH,23.0
2017-09-10,1,1,DELHI,NORTH,87.0
2017-09-11,1,1,DELHI,NORTH,76.0
2017-09-12,1,1,DELHI,NORTH,65.0
2017-09-13,1,1,DELHI,NORTH,102.0
2017-09-14,1,1,DELHI,NORTH,54.0
2017-09-15,1,1,DELHI,NORTH,73.0
2017-09-16,1,1,DELHI,NORTH,44.0
2017-09-17,1,1,DELHI,NORTH,127.0
2017-09-18,1,1,DELHI,NORTH,97.0
2017-09-19,1,1,DELHI,NORTH,84.0
2017-09-20,1,1,DELHI,NORTH,151.0
2017-09-21,1,1,DELHI,NORTH,279.0
2017-09-22,1,1,DELHI,NORTH,178.0
2017-09-23,1,1,DELHI,NORTH,96.0
2017-09-24,1,1,DELHI,NORTH,266.0
2017-09-25,1,1,DELHI,NORTH,222.0
2017-09-26,1,1,DELHI,NORTH,165.0
2017-09-27,1,1,DELHI,NORTH,189.0
2017-09-28,1,1,DELHI,NORTH,213.0
2017-09-29,1,1,DELHI,NORTH,196.0
2017-09-30,1,1,DELHI,NORTH,1111.0
2017-10-01,1,1,DELHI,NORTH,61.0
2017-10-02,1,1,DELHI,NORTH,27.0
2017-10-03,1,1,DELHI,NORTH,18.0
2017-10-04,1,1,DELHI,NORTH,27.0
2017-10-05,1,1,DELHI,NORTH,24.0
2017-10-06,1,1,DELHI,NORTH,23.0
2017-10-07,1,1,DELHI,NORTH,24.0
2017-10-08,1,1,DELHI,NORTH,57.0
2017-10-09,1,1,DELHI,NORTH,83.0
2017-10-10,1,1,DELHI,NORTH,103.0
2017-10-11,1,1,DELHI,NORTH,207.0
2017-10-12,1,1,DELHI,NORTH,241.0
2017-10-13,1,1,DELHI,NORTH,319.0
2017-10-14,1,1,DELHI,NORTH,269.0
2017-10-15,1,1,DELHI,NORTH,526.0
2017-10-16,1,1,DELHI,NORTH,529.0
2017-10-17,1,1,DELHI,NORTH,716.0
2017-10-18,1,1,DELHI,NORTH,421.0
2017-10-19,1,1,DELHI,NORTH,331.0
2017-10-20,1,1,DELHI,NORTH,54.0
2017-10-21,1,1,DELHI,NORTH,70.0
2017-10-22,1,1,DELHI,NORTH,207.0
2017-10-23,1,1,DELHI,NORTH,160.0
2017-10-24,1,1,DELHI,NORTH,131.0
2017-10-25,1,1,DELHI,NORTH,121.0
2017-10-26,1,1,DELHI,NORTH,96.0
2017-10-27,1,1,DELHI,NORTH,121.0
2017-10-28,1,1,DELHI,NORTH,56.0
2017-10-29,1,1,DELHI,NORTH,188.0
2017-10-30,1,1,DELHI,NORTH,132.0
2017-10-31,1,1,DELHI,NORTH,758.0
2017-11-01,1,1,DELHI,NORTH,46.0
2017-11-02,1,1,DELHI,NORTH,9.0
2017-11-03,1,1,DELHI,NORTH,15.0
2017-11-04,1,1,DELHI,NORTH,4.0
2017-11-05,1,1,DELHI,NORTH,3.0
2017-11-06,1,1,DELHI,NORTH,3.0
2017-11-07,1,1,DELHI,NORTH,16.0
2017-11-08,1,1,DELHI,NORTH,92.0
2017-11-09,1,1,DELHI,NORTH,112.0
2017-11-10,1,1,DELHI,NORTH,110.0
2017-11-11,1,1,DELHI,NORTH,49.0
2017-11-12,1,1,DELHI,NORTH,160.0
2017-11-13,1,1,DELHI,NORTH,116.0
2017-11-14,1,1,DELHI,NORTH,96.0
2017-11-15,1,1,DELHI,NORTH,101.0
2017-11-16,1,1,DELHI,NORTH,92.0
2017-11-17,1,1,DELHI,NORTH,87.0
2017-11-18,1,1,DELHI,NORTH,27.0
2017-11-19,1,1,DELHI,NORTH,240.0
2017-11-20,1,1,DELHI,NORTH,6.0
2017-11-21,1,1,DELHI,NORTH,79.0
2017-11-22,1,1,DELHI,NORTH,87.0
2017-11-23,1,1,DELHI,NORTH,98.0
2017-11-24,1,1,DELHI,NORTH,107.0
2017-11-25,1,1,DELHI,NORTH,38.0
2017-11-26,1,1,DELHI,NORTH,113.0
2017-11-27,1,1,DELHI,NORTH,99.0
2017-11-28,1,1,DELHI,NORTH,75.0
2017-11-29,1,1,DELHI,NORTH,91.0
2017-11-30,1,1,DELHI,NORTH,318.0
2017-12-01,1,1,DELHI,NORTH,12.0
2017-12-02,1,1,DELHI,NORTH,7.0
2017-12-03,1,1,DELHI,NORTH,23.0
2017-12-04,1,1,DELHI,NORTH,76.0
2017-12-05,1,1,DELHI,NORTH,75.0
2017-12-06,1,1,DELHI,NORTH,95.0
2017-12-07,1,1,DELHI,NORTH,94.0
2017-12-08,1,1,DELHI,NORTH,91.0
2017-12-09,1,1,DELHI,NORTH,47.0
2017-12-10,1,1,DELHI,NORTH,133.0
2017-12-11,1,1,DELHI,NORTH,106.0
2017-12-12,1,1,DELHI,NORTH,89.0
2017-12-13,1,1,DELHI,NORTH,89.0
2017-12-14,1,1,DELHI,NORTH,120.0
2017-12-15,1,1,DELHI,NORTH,131.0
2017-12-16,1,1,DELHI,NORTH,52.0
2017-12-17,1,1,DELHI,NORTH,136.0
2017-12-18,1,1,DELHI,NORTH,104.0
2017-12-19,1,1,DELHI,NORTH,89.0
2017-12-20,1,1,DELHI,NORTH,96.0
2017-12-21,1,1,DELHI,NORTH,83.0
2017-12-22,1,1,DELHI,NORTH,97.0
2017-12-23,1,1,DELHI,NORTH,50.0
2017-12-24,1,1,DELHI,NORTH,126.0
2017-12-25,1,1,DELHI,NORTH,122.0
2017-12-26,1,1,DELHI,NORTH,91.0
2017-12-27,1,1,DELHI,NORTH,113.0
2017-12-28,1,1,DELHI,NORTH,127.0
2017-12-29,1,1,DELHI,NORTH,148.0
2017-12-30,1,1,DELHI,NORTH,90.0
2017-12-31,1,1,DELHI,NORTH,1039.0
2018-01-01,1,1,DELHI,NORTH,34.0
2018-01-02,1,1,DELHI,NORTH,13.0
2018-01-03,1,1,DELHI,NORTH,15.0
2018-01-04,1,1,DELHI,NORTH,13.0
2018-01-05,1,1,DELHI,NORTH,187.0
2018-01-06,1,1,DELHI,NORTH,74.0
2018-01-08,1,1,DELHI,NORTH,14.0
2018-01-09,1,1,DELHI,NORTH,108.0
2018-01-10,1,1,DELHI,NORTH,124.0
2018-01-11,1,1,DELHI,NORTH,120.0
2018-01-12,1,1,DELHI,NORTH,130.0
2018-01-13,1,1,DELHI,NORTH,59.0
2018-01-14,1,1,DELHI,NORTH,224.0
2018-01-15,1,1,DELHI,NORTH,145.0
2018-01-16,1,1,DELHI,NORTH,122.0
2018-01-17,1,1,DELHI,NORTH,119.0
2018-01-18,1,1,DELHI,NORTH,116.0
2018-01-19,1,1,DELHI,NORTH,123.0
2018-01-20,1,1,DELHI,NORTH,43.0
2018-01-21,1,1,DELHI,NORTH,189.0
2018-01-22,1,1,DELHI,NORTH,168.0
2018-01-23,1,1,DELHI,NORTH,76.0
2018-01-24,1,1,DELHI,NORTH,122.0
2018-01-25,1,1,DELHI,NORTH,99.0
2018-01-26,1,1,DELHI,NORTH,14.0
